-1.7460266697446811,-4.405679379705619,-3.113855038885306
-1.9974313164337585,-4.988398113308758,-2.7698007011993835
-2.492808741152719,-4.612376612246469,-2.6941789804105314
-3.327984139214079,-3.8581812827687667,-2.4374659507375167
-4.107770132688167,-3.4864169832741037,-1.7013828035866037
-4.406065037004684,-3.7186718485281216,-0.8704967996999966
-4.199416093374586,-4.212965898062086,-0.15145771935114827
-3.9501646103916372,-4.857467466836949,0.6272432265224254
-3.9725500900089785,-5.194107707196479,1.3579857986628965
-4.358186301757876,-4.663621482421939,1.711637916992124
-4.88444751321647,-3.3118156772789704,1.911893429166342
-4.905764876728527,-2.2167389978222767,2.300701798076161
-4.074878870809687,-2.2071725719815616,2.4913747912996884
-2.9169512386240273,-2.4159746761240273,2.2133130436025352
-2.0168208473590656,-1.900411545601253,1.953378737601872
-1.6386631120538784,-0.641272364983566,1.8564235578679966
-1.4799572807553576,0.2886889594790174,1.939491571783705
-0.9015431972135183,0.22261756938804422,1.9884867100130443
-0.008859093850251187,-0.11934798545181369,1.7956605594700612
0.6696984228891153,-0.2961981835561972,1.3823143896859902
0.8166855053483156,-0.16305082277668437,0.9125107006608156
0.8262519338007717,0.12668223165233417,0.5535010793085842
0.9285002473089676,0.21721179516053013,0.17105395824646763
0.7697622329822627,0.25660915681038765,-0.49154452971304985
0.4331219972659538,0.042481738476891295,-1.1392504392574838
0.3170017813709628,-0.5349116707774747,-1.424758472535287
0.2743678938910239,-1.1666263688042886,-1.416244899077726
0.05810424595893404,-1.550141603650441,-1.350220949353566
-0.339250710276885,-1.5927754905503226,-1.3374501731675101
-0.7270231466914491,-1.4596281271601992,-1.3598356466914492
-0.9539526873082111,-1.3840063982457111,-1.3641089373082111
-1.022145045017812,-1.4351546885724995,-1.2927596690412495
-1.0509239502890173,-1.5800529786093298,-1.1457725831015173
-1.13188791386403,-1.7196106921843426,-1.0435242664030926
-1.2469552707038036,-1.7398751925788036,-1.0158303927741161
-1.3407213577224164,-1.5875475295974164,-1.005195845027104
-1.342858416130821,-1.3851710382011335,-0.9690028253105085
-1.326898550421221,-1.2285861724915335,-0.9434451812805961
-1.3375652713358197,-1.1391247195780072,-0.9359997195780072
-1.2672841159840074,-1.0560566989918199,-0.9317586032886949
-1.118160797256425,-0.9687162171782998,-0.9392362367095498
-0.9594549587077753,-0.9761938503093378,-0.9222082546062128
-0.8529341784630745,-1.0017684069786994,-0.900923070064637
-0.7996970893348377,-0.9698325873817127,-0.8817588569129627
-0.8114319237449562,-1.0050049217918313,-0.8434296044090187
-0.8785561621621952,-1.0146035254434453,-0.8487710059121952
-0.907335063375633,-0.9144914354459455,-0.9020402635709455
-0.8615442621509103,-0.8804041254321603,-0.8892847406665353
-0.80189848016773,-0.919848919620855,-0.81898832391773
-0.801914563129233,-0.972050061176108,-0.7657359742620455
-0.8551990784182476,-1.0136158264651227,-0.7636310852541851
-0.9116726803316642,-1.0093747066988517,-0.7689724850191642
-0.967078166721061,-0.9657201344944985,-0.754065471408561
-0.9979932963755159,-0.9337690532114534,-0.7540815532114534
-0.9798971952716077,-0.9263235868731702,-0.7839285673419202
-0.9362426221984139,-0.9391265333312264,-0.8073821485656014
-0.902170568366888,-0.9849494990309505,-0.7935432490309505
-0.8904678990114205,-1.0286514927614205,-0.774394290612983
-0.8936730662804646,-1.0233269969445271,-0.7818566600304646
-0.9203309920490359,-0.9732789900959109,-0.8106355574787234
-0.9235361587390252,-0.9296244155749627,-0.8468760024890252
-0.9139697186941979,-0.9765154950613854,-0.8522173993582604
-0.9342189521880071,-1.0542903633208196,-0.8618159980864446
-0.9470218963298437,-1.099045211759531,-0.8597111053142187
-0.9374554554165981,-1.1683056751431606,-0.8043377796353481
-0.9747487554248487,-1.2546102056201613,-0.7500173101123487
-1.0237608051436733,-1.3888425922530483,-0.6935758686202359
-1.0269812285965254,-1.565692776448088,-0.5796087920730879
-0.9225966712912328,-1.8863570472677953,-0.3548476478537328
-0.7404533246340613,-2.308217606860624,-0.04488142521999883
-0.5252899581562764,-2.6139740401875264,0.23101192172653606
-0.2866890913891438,-2.7407448775219563,0.3854605668139812
-0.09815231124674173,-2.559669645231117,0.40460952957357077
0.2299413539506019,-2.1964349888228356,0.3875493861771644
1.0831967626013088,-1.9993685450158787,0.3364011083044337
2.301839134431926,-1.9525248792399492,0.2959034654866134
3.3617595827236877,-1.5573230588778748,0.2362407838955627
4.168155251031266,-0.9810299296327967,-0.010921897406234171
4.510088639354645,-0.7200596760750425,-1.0367863606453551
3.984895563123497,-0.6721326351186905,-2.7380200862905655
2.950516696165931,-0.48147488098250646,-4.105849270630944
1.8522035033256814,-0.183212146088381,-5.101882800385256
0.5728142609699205,0.2194512238605455,-5.725083077897267
-0.7364211725029302,0.46763461362988235,-6.048936431291993
-1.699434681858511,0.4079566755633639,-6.219393177952261
-2.242739938971838,-0.5635712377999629,-6.531527780768712
-2.337558867671051,-1.8664132377882388,-6.6572457573194885
-2.6496934699092916,-2.988148670104604,-6.031956653503042
-2.823354561116262,-3.929860908772512,-4.913442451741262
-2.491003689143541,-4.533880886409166,-3.8002535670732285
-2.0638499604364564,-4.676642929186457,-2.840476547350519
-1.9296497226512739,-4.499824893549711,-1.8071826816356489
-2.1810543429755085,-4.557366598834884,-0.686532248248946
-2.623163308713864,-4.775751199338864,0.5235804657001984
-3.033305111077293,-4.784296932366356,1.663411197516457
-3.210155287175187,-4.155803480534562,2.5379678817701254
-3.1164213565388104,-3.252483978609123,3.1036103817424396
-3.110059251785367,-2.172315111160367,3.272966871261508
-3.197416629164872,-1.2913649934226845,3.309175167710128
-2.976927936919529,-0.5883018382867164,3.222870647064846
-2.215286290283728,0.10943599975533447,2.9544067028803345
-1.303421865038735,0.6878501076175151,2.76051246113314
-1.037126287161128,1.2503035224091845,2.4664900458466845
-1.354586202158735,1.7956976113178276,1.965787332997515
-1.131976536789384,1.6816983899684286,1.500256129226241
-0.4214518320687155,1.363170360314097,1.173198436485972
-0.21480285948112043,1.566614987198567,0.6533459442298171
-0.44278523426098926,1.7253208448405732,-0.06360432605786426
-0.3437412415645873,1.1820308531619752,-0.6420505677364623
0.08554872310025707,0.4405902270065071,-0.9850842114700554
0.3081736489913409,-0.07076311858678408,-1.1949544027664716
0.1472994296633362,-0.4617246181882263,-1.4495786220944762
-0.19573421320408513,-0.6502935393759601,-1.7127019866415851
-0.46206192316562633,-0.7951918059781263,-1.738291781564064
-0.6271933437759902,-1.0039938808853652,-1.5135306240494277
-0.7955291098008175,-1.0988128012070675,-1.2525603598008175
-1.0256324536619985,-0.9933753735838736,-1.0757423169432485
-1.2067398255548618,-0.9433273499689243,-0.9841446107111118
-1.2610924364169225,-1.036010038955985,-0.96499563465911
-1.2003937774591336,-1.1287079864435086,-0.9692688995294462
-1.0725717051268235,-1.1393746836424485,-0.9149484141111986
-0.9884355455918826,-1.0776079088731327,-0.7647722155137576
-0.9319940879168265,-1.0435358359637015,-0.644411690455889
-0.9138979668672955,-1.033969378000108,-0.650821184640733
-0.895801845529243,-1.0211985740448681,-0.708362880685493
-0.8393603869886219,-1.021214635035497,-0.7094317981214344
-0.7701320629251353,-1.0734310131204476,-0.6370143871438853
-0.7403171907216111,-1.1149967561512986,-0.5773838411122361
-0.7840191639327524,-1.04895751842494,-0.5539624012374399
-0.8820271671288873,-0.9222035587304498,-0.5720753849023248
-0.8948300919115938,-0.8860105118334688,-0.6115201553881563
-0.8043004968746374,-1.0010778406246374,-0.607263753710575
-0.7425337189320963,-1.1384992951039714,-0.5614729279164713
-0.7979391819121109,-1.1001700168730484,-0.5572317844511734
-0.9002196446037594,-0.9222838535881344,-0.6233031406975094
-0.8970466157961193,-0.8828864595461193,-0.6925483247804943
-0.8011917019345194,-0.9979537868954569,-0.7160018825985819
-0.7734977985267872,-1.1002342487220997,-0.7415916705970997
-0.8427582405338759,-1.1236878059635633,-0.7746277473698134
-0.8939064996354886,-1.1024025933854886,-0.8023385064714261
-0.8715531715347656,-1.085374582667578,-0.8226029762222656
-0.8502679583801603,-1.1035028216614102,-0.8322015521301603
-0.8929018123201253,-1.1322816951326253,-0.8258241756013753
-0.9195444550343639,-1.2089884247609264,-0.8109323944874889
-0.8907976931635165,-1.3783770388666414,-0.784306604296329
-0.8439387483872863,-1.5999812288560364,-0.7427882356919738
-0.8173282164088135,-1.7512576597681884,-0.703390838479126
-0.849296175353114,-1.7352977622671766,-0.6980663169546765
-0.9142994123295779,-1.7044147687748903,-0.6671985822514529
-0.8749020142522834,-1.8663570923772834,-0.5521633667913459
-0.7129917985040587,-2.1848851090509336,-0.3966465836603087
-0.5447034086396066,-2.3223218168427318,-0.31251041547554415
-0.4232747596980053,-2.213680033135505,-0.3551442665339428
-0.30505045617145743,-2.11036356652302,-0.44570597374958243
-0.06217710450529146,-2.258450908216229,-0.41375486329435396
0.4214341624879775,-2.572721721301085,-0.29553055919171
1.2533883252770837,-3.006301005777604,-0.11871250480104134
2.211044392651074,-3.264114298755176,0.06982429987763661
2.8427269495708707,-2.8603980504291293,0.1294548548443084
3.2485794286536462,-1.813249184627604,-0.08148343755729148
3.6917091297040714,-0.7533287120928035,-0.993364722834991
3.736431848620569,-0.04921268262943079,-2.742541540051306
3.316707546340624,0.1510428734890613,-4.4171486548312515
2.8224135422001573,0.014674284387657166,-5.770054719518593
1.9829657297538414,0.5366461496757163,-6.222814299543034
0.9965147437672859,1.8149351539235359,-6.003378444709277
0.47345792310766255,2.67992459791235,-6.0161813591188995
0.29447153730620634,1.8223646037124563,-6.365608418748481
-0.10714058062928622,-0.12601570269959872,-6.226067582582411
-1.0712221806988302,-1.6376436894878927,-5.324869031284768
-2.1322428673946288,-2.5410105675899413,-4.081721016808691
-2.5850024454041978,-3.7085528604432603,-3.3722796670838853
-2.63828692546974,-5.206325865899427,-3.27640948406349
-2.949353387669395,-5.857220819310021,-2.985608270481895
-3.6396617929406796,-5.162687305635992,-2.222898487276617
-4.062590437182046,-4.745116071947671,-1.4697712233148585
-3.883636146565385,-5.251128822346635,-0.8285061416825725
-3.2519535841766496,-6.076736909371962,-0.16059921405946187
-2.5424969736486673,-6.453843409195542,0.6958605702966452
-2.0450459780673915,-5.991533404825204,1.3776072201747958
-1.6668881950890877,-5.254397350362526,1.7696199836218498
